"EWZ.Open" "EWZ.High" "EWZ.Low" "EWZ.Close" "EWZ.Volume" "EWZ.Adjusted"
"2013-01-28" 57 57 56.18 56.610001 10092700 52.100812
"2013-01-29" 56.950001 57.299999 56.599998 57.200001 9879900 52.643817
"2013-01-30" 56.380001 56.759998 56.099998 56.57 19704100 52.063998
"2013-01-31" 56.52 56.93 56.220001 56.77 15402700 52.248068
"2013-02-01" 57.299999 57.310001 57 57.080002 8669700 52.533376
"2013-02-04" 56.5 56.540001 56.099998 56.299999 10578900 51.815504
"2013-02-05" 56.799999 56.84 56.099998 56.119999 12801600 51.649841
"2013-02-06" 55.939999 56.130001 55.66 56.110001 13626900 51.640639
"2013-02-07" 56.68 56.779999 55.599998 55.98 13416100 51.520993
"2013-02-08" 56.09 56.169998 55.66 55.939999 7287400 51.484179
"2013-02-11" 56.09 56.099998 55.52 55.830002 6629700 51.382943
"2013-02-12" 55.84 56.18 55.560001 55.900002 4541900 51.447367
"2013-02-13" 56.220001 56.540001 56.150002 56.41 14653400 51.916742
"2013-02-14" 55.990002 56.27 55.869999 56.150002 8545300 51.677454
"2013-02-15" 56.27 56.419998 55.990002 56.169998 12964200 51.695858
"2013-02-19" 56.540001 56.650002 56.169998 56.32 9158200 51.833911
"2013-02-20" 56.220001 56.279999 55 55.09 15102600 50.701885
"2013-02-21" 54.880001 54.880001 53.990002 54.25 28635100 49.928794
"2013-02-22" 54.880001 54.889999 54.400002 54.82 15373500 50.453391
"2013-02-25" 54.98 55.169998 54.040001 54.200001 15582800 49.882778
"2013-02-26" 54.330002 54.779999 53.73 54.66 13193600 50.306136
"2013-02-27" 54.400002 55.110001 54.360001 55.029999 9823900 50.646663
"2013-02-28" 55.130001 55.540001 55.029999 55.130001 9891000 50.7387
"2013-03-01" 54.619999 55.23 54.48 55.200001 10155200 50.803124
"2013-03-04" 54.700001 55.02 54.389999 54.779999 12680200 50.416577
"2013-03-05" 55.290001 55.75 54.880001 55.099998 15203200 50.711087
"2013-03-06" 55.669998 56.700001 55.529999 56.439999 16087800 51.944352
"2013-03-07" 57 57.759998 56.950001 57.290001 24135300 52.726648
"2013-03-08" 57.290001 57.75 57.110001 57.650002 15017100 53.057974
"2013-03-11" 57.310001 57.450001 56.860001 57.259998 11518300 52.699036
"2013-03-12" 57.450001 57.610001 56.799999 57.040001 8164600 52.496562
"2013-03-13" 57.049999 57.099998 56.099998 56.290001 13830700 51.806302
"2013-03-14" 56.310001 56.549999 55.689999 56.02 11587800 51.557808
"2013-03-15" 56.25 56.32 55.650002 55.73 14692400 51.290907
"2013-03-18" 55.02 55.720001 54.93 55.32 9539700 50.913565
"2013-03-19" 55.52 55.619999 54.650002 55.060001 16775400 50.674276
"2013-03-20" 55.060001 55.130001 54.650002 54.740002 9797200 50.379766
"2013-03-21" 54.459999 54.560001 53.759998 53.849998 13523700 49.560654
"2013-03-22" 53.860001 53.970001 53.470001 53.700001 11039400 49.422604
"2013-03-25" 53.560001 54.029999 53.169998 53.389999 15891700 49.137296
"2013-03-26" 53.599998 54.130001 53.529999 53.709999 12016500 49.431806
"2013-03-27" 53.360001 54.43 53.150002 54.23 14976900 49.910387
"2013-03-28" 54.48 54.560001 54 54.48 9867200 50.140474
"2013-04-01" 54.369999 54.490002 53.91 53.970001 8013300 49.671098
"2013-04-02" 54.209999 54.209999 53.43 53.59 10634500 49.321366
"2013-04-03" 53.279999 53.610001 53.110001 53.349998 13228000 49.100481
"2013-04-04" 53.619999 53.77 53.060001 53.23 12760100 48.990041
"2013-04-05" 52.860001 54.299999 52.599998 54.110001 14828900 49.799946
"2013-04-08" 54.139999 54.200001 53.540001 54.07 11353300 49.763132
"2013-04-09" 54.540001 55.400002 54.279999 55.139999 14020300 50.747902
"2013-04-10" 55.599998 56.389999 55.580002 55.709999 14235800 51.272499
"2013-04-11" 55.66 55.689999 54.880001 55.200001 14856200 50.803124
"2013-04-12" 54.970001 55.470001 54.18 54.98 12859600 50.600647
"2013-04-15" 53.970001 54.099998 52.84 52.91 22691300 48.69553
"2013-04-16" 53.349998 53.869999 53.029999 53.709999 13967900 49.431806
"2013-04-17" 53.220001 53.310001 52.119999 52.509998 16912800 48.32739
"2013-04-18" 52.48 52.799999 51.939999 52.439999 18593800 48.262966
"2013-04-19" 52.889999 53.32 52.68 53.200001 14844900 48.962431
"2013-04-22" 53.029999 53.209999 52.59 53.119999 6330500 48.888802
"2013-04-23" 53.389999 54.150002 53.209999 53.759998 15996000 49.477823
"2013-04-24" 54.060001 54.470001 54.009998 54.290001 8633500 49.965609
"2013-04-25" 54.119999 54.759998 54.040001 54.560001 11827900 50.214103
"2013-04-26" 54.259998 54.450001 53.400002 53.720001 10225800 49.441012
"2013-04-29" 54.209999 54.419998 53.790001 54.16 9600200 49.845963
"2013-04-30" 53.900002 55.330002 53.830002 55.150002 14472800 50.757108
"2013-05-01" 54.950001 55.02 54.169998 54.470001 9538700 50.131272
"2013-05-02" 54.950001 55.080002 54.509998 54.68 12251300 50.324544
"2013-05-03" 55.259998 55.650002 54.810001 54.810001 9921600 50.44419
"2013-05-06" 54.799999 54.849998 54.279999 54.740002 14050500 50.379766
"2013-05-07" 54.790001 55.75 54.75 55.57 12381800 51.143651
"2013-05-08" 55.959999 56.18 55.43 55.669998 10897200 51.235685
"2013-05-09" 55.77 56.09 54.880001 55.23 14890100 50.830733
"2013-05-10" 55.16 55.279999 54.630001 54.810001 11574000 50.44419
"2013-05-13" 54.830002 55 54.369999 54.73 8701400 50.37056
"2013-05-14" 54.66 55.049999 54.369999 54.400002 8210100 50.066848
"2013-05-15" 54.400002 54.759998 54.259998 54.43 8663200 50.094457
"2013-05-16" 54.509998 54.98 54.290001 54.419998 10808000 50.085252
"2013-05-17" 54.450001 54.82 54.23 54.459999 6767100 50.122066
"2013-05-20" 54.59 55.040001 54.290001 54.93 11591600 50.55463
"2013-05-21" 55.060001 55.52 54.610001 55.27 8150800 50.867548
"2013-05-22" 55.41 56.07 54.759998 54.91 12801300 50.536223
"2013-05-23" 54.290001 54.779999 54 54.650002 14081700 50.296934
"2013-05-24" 54.580002 54.630001 53.900002 54.580002 10009000 50.23251
"2013-05-28" 54.84 55.09 54.18 54.310001 10084900 49.984016
"2013-05-29" 53.509998 53.799999 52.209999 52.400002 22687100 48.226155
"2013-05-30" 52.23 53.040001 52.009998 52.369999 12520700 48.198542
"2013-05-31" 51.830002 51.900002 50.400002 50.889999 22703700 46.83643
"2013-06-03" 51.130001 51.619999 50.669998 51.48 17652800 47.379434
"2013-06-04" 51.73 51.799999 50.669998 51.130001 10550300 47.057314
"2013-06-05" 51.400002 51.540001 50.110001 50.150002 19921000 46.155375
"2013-06-06" 50 50.490002 49.779999 50.41 21756700 46.394664
"2013-06-07" 49.560001 50.380001 49.150002 49.73 19374300 45.768828
"2013-06-10" 49.099998 49.41 48.650002 49.189999 13761400 45.27184
"2013-06-11" 47.799999 48.57 47.57 48.23 23708100 44.388308
"2013-06-12" 48.279999 48.439999 46.990002 47.290001 21269800 43.523184
"2013-06-13" 47.630001 48.450001 47.369999 48.27 16509300 44.425123
"2013-06-14" 48.639999 48.639999 47.459999 47.630001 13341800 43.836102
"2013-06-17" 47.59 48.060001 46.900002 47.380001 14426300 43.606015
"2013-06-18" 46.900002 47.34 46.549999 47.09 17644700 43.339114
"2013-06-19" 46.959999 47.279999 45.220001 45.389999 23545100 41.774524
"2013-06-20" 43.57 44.360001 42.93 43.939999 41857000 40.440021
"2013-06-21" 43.869999 44.09 42.990002 43.939999 26875200 40.440021
"2013-06-24" 42.970001 43.490002 41.650002 43.07 25470400 39.639321
"2013-06-25" 43.689999 43.98 42.900002 43.77 16910200 40.283564
"2013-06-26" 44.360001 44.919998 44.150002 44.580002 31061700 41.029046
"2013-06-27" 43.93 44.66 43.93 44.290001 13597900 41.557308
"2013-06-28" 43.490002 44.060001 43.25 43.860001 17370000 41.153839
"2013-07-01" 43.700001 44.23 43.400002 43.790001 11768800 41.088158
"2013-07-02" 43.330002 43.630001 41.73 42.330002 22060400 39.718241
"2013-07-03" 41.77 42.389999 41.57 42.040001 13509800 39.446133
"2013-07-05" 41.700001 41.869999 40.68 41.470001 21821800 38.911303
"2013-07-08" 41.740002 42.02 41.389999 41.459999 17928600 38.901918
"2013-07-09" 41.77 42.290001 41.700001 41.970001 9713000 39.380453
"2013-07-10" 41.740002 42.189999 41.41 41.52 16564400 38.958217
"2013-07-11" 42.57 43 42.040001 42.939999 23020100 40.290601
"2013-07-12" 42.610001 42.790001 42.150002 42.290001 12485200 39.680708
"2013-07-15" 42.41 43.759998 42.41 43.48 14324500 40.797284
"2013-07-16" 43.830002 43.830002 42.919998 43.290001 16876600 40.619008
"2013-07-17" 43.939999 44.25 43.77 43.990002 18236700 41.275819
"2013-07-18" 44 44.580002 43.970001 44.200001 14568400 41.472861
"2013-07-19" 43.77 43.919998 43.57 43.720001 12882300 41.022478
"2013-07-22" 43.830002 44.790001 43.650002 44.529999 15599400 41.782498
"2013-07-23" 45.27 45.389999 45 45.16 22942700 42.373628
"2013-07-24" 44.900002 44.990002 43.830002 44.290001 19743100 41.557308
"2013-07-25" 44.060001 44.830002 43.990002 44.759998 13236700 41.998307
"2013-07-26" 44.740002 44.77 44.029999 44.66 16021500 41.904478
"2013-07-29" 44.5 44.540001 44.009998 44.200001 11405900 41.472861
"2013-07-30" 44.389999 44.419998 43.540001 43.669998 12542300 40.97556
"2013-07-31" 43.509998 43.990002 43.029999 43.5 17948900 40.816051
"2013-08-01" 43.950001 44.200001 43.669998 43.889999 13793600 41.181987
"2013-08-02" 43.830002 44.450001 43.799999 43.959999 9417700 41.247668
"2013-08-05" 43.68 43.810001 43.23 43.290001 10661900 40.619008
"2013-08-06" 43.369999 43.48 42.599998 42.779999 16171800 40.140473
"2013-08-07" 42.419998 42.900002 42.349998 42.459999 11449000 39.840218
"2013-08-08" 43.07 44.169998 42.759998 43.82 21953200 41.116306
"2013-08-09" 44.099998 44.889999 44.02 44.610001 16067200 41.857564
"2013-08-12" 45.130001 45.689999 44.43 44.700001 20394900 41.942011
"2013-08-13" 44.490002 44.700001 44.060001 44.419998 17518100 41.679285
"2013-08-14" 44.41 44.720001 44.02 44.130001 29348100 41.407181
"2013-08-15" 43.43 44.220001 43.259998 43.950001 24555600 41.238286
"2013-08-16" 43.709999 43.75 42.82 43.139999 21861500 40.478262
"2013-08-19" 42.950001 43.200001 42.380001 42.490002 25516200 39.868369
"2013-08-20" 42.459999 42.799999 42.099998 42.119999 19588300 39.521196
"2013-08-21" 41.759998 41.939999 41.009998 41.259998 23077400 38.714257
"2013-08-22" 41.630001 42.09 41.470001 41.959999 18572100 39.371068
"2013-08-23" 42.669998 43.849998 42.450001 43.779999 24200700 41.078773
"2013-08-26" 43.73 43.740002 42.759998 43.040001 16273000 40.384433
"2013-08-27" 42.189999 42.529999 41.939999 42.5 19183400 39.877751
"2013-08-28" 42.360001 43.09 42.110001 42.419998 12003800 39.802685
"2013-08-29" 42.43 43.040001 42.130001 42.360001 10493600 39.746389
"2013-08-30" 42.700001 42.700001 41.779999 42.389999 13682400 39.774537
"2013-09-03" 42.880001 43.139999 42.540001 42.919998 15526200 40.271835
"2013-09-04" 42.669998 43.279999 42.560001 43.220001 11652100 40.553328
"2013-09-05" 43.25 44.610001 43.18 44.259998 16891500 41.529157
"2013-09-06" 45.07 45.5 44.68 45.290001 21852000 42.495608
"2013-09-09" 45.799999 47.02 45.759998 46.93 39513000 44.03442
"2013-09-10" 47.25 47.439999 46.630001 47.029999 26020400 44.128248
"2013-09-11" 46.759998 47.119999 46.349998 46.810001 14979400 43.921825
"2013-09-12" 46.93 46.98 46.259998 46.27 13869600 43.415142
"2013-09-13" 46.5 46.720001 46.200001 46.669998 7708500 43.79046
"2013-09-16" 47.540001 47.599998 46.709999 46.73 12077200 43.846759
"2013-09-17" 47.110001 47.48 47.110001 47.32 12455600 44.400356
"2013-09-18" 47.650002 49.939999 47.450001 49.720001 33022000 46.652278
"2013-09-19" 49.529999 49.689999 48.880001 49.549999 27033800 46.492765
"2013-09-20" 49.66 49.759998 48.369999 48.52 19729300 45.526317
"2013-09-23" 48.790001 49.189999 48.68 49 15608400 45.976701
"2013-09-24" 49 49.23 48.639999 48.939999 16086500 45.920401
"2013-09-25" 48.689999 48.779999 48.060001 48.25 17682200 45.272976
"2013-09-26" 48.459999 48.66 47.880001 48.200001 10317100 45.226061
"2013-09-27" 47.880001 48.279999 47.799999 47.939999 10844500 44.982101
"2013-09-30" 47.84 48.310001 47.639999 47.91 17928400 44.953954
"2013-10-01" 48.080002 48.380001 47.889999 48.369999 14071600 45.385571
"2013-10-02" 48.459999 48.98 48.310001 48.889999 11702700 45.873487
"2013-10-03" 48.599998 48.810001 48.110001 48.400002 17706400 45.413722
"2013-10-04" 48.029999 48.650002 47.98 48.529999 8402100 45.535699
"2013-10-07" 48.16 48.75 48.139999 48.52 7850300 45.526317
"2013-10-08" 48.669998 48.740002 47.990002 48.209999 10732000 45.235443
"2013-10-09" 48.459999 48.68 48 48.459999 12679600 45.470018
"2013-10-10" 49.080002 49.599998 48.91 49.349998 14400500 46.305104
"2013-10-11" 49.400002 49.830002 49.200001 49.77 9531500 46.699192
"2013-10-14" 49.16 50.560001 49.150002 50.439999 12079800 47.327851
"2013-10-15" 50.240002 50.470001 49.93 50.07 16047300 46.980681
"2013-10-16" 50.509998 51.23 50.419998 50.5 17549300 47.384151
"2013-10-17" 50.73 51.040001 50.580002 50.900002 12818300 47.759472
"2013-10-18" 51.07 51.23 49.400002 50.700001 12140500 47.571811
"2013-10-21" 50.959999 51.130001 50.48 51.02 12021300 47.872067
"2013-10-22" 51.209999 51.75 51.16 51.610001 13329500 48.425664
"2013-10-23" 51.110001 51.139999 50.279999 50.369999 12635100 47.262171
"2013-10-24" 50.119999 50.200001 49.59 49.990002 13870700 46.905619
"2013-10-25" 50.299999 50.459999 50.049999 50.240002 12462200 47.140194
"2013-10-28" 50.639999 51.119999 50.549999 50.939999 13368900 47.797001
"2013-10-29" 51 51.07 50.68 50.970001 10764600 47.825153
"2013-10-30" 50.560001 51.099998 50.459999 50.93 11179400 47.78762
"2013-10-31" 51.029999 51.16 50.07 50.16 17842100 47.065129
"2013-11-01" 49.41 49.970001 49.240002 49.619999 15166300 46.558446
"2013-11-04" 50.07 50.290001 49.919998 50.02 13688200 46.933767
"2013-11-05" 49.07 49.200001 48.5 48.59 19848900 45.591998
"2013-11-06" 48.75 48.82 48.389999 48.59 13726900 45.591998
"2013-11-07" 48.860001 48.91 47.259998 47.32 16731200 44.400356
"2013-11-08" 47 47.32 46.220001 47.02 24545200 44.118867
"2013-11-11" 47.02 47.23 46.619999 46.950001 8429000 44.053186
"2013-11-12" 46.700001 46.880001 46.139999 46.34 17628400 43.480823
"2013-11-13" 46.189999 47.080002 46.110001 46.919998 14096200 44.025035
"2013-11-14" 47.27 48.209999 47.029999 47.959999 21231100 45.000868
"2013-11-15" 48.389999 48.889999 48.139999 48.599998 18310000 45.601379
"2013-11-18" 49.099998 49.790001 49.029999 49.279999 16128800 46.239424
"2013-11-19" 49.5 49.580002 48.25 48.389999 19645300 45.404337
"2013-11-20" 48.529999 48.720001 47.450001 47.599998 13036100 44.663079
"2013-11-21" 47.560001 47.82 47.380001 47.439999 12433000 44.512951
"2013-11-22" 48.110001 48.540001 47.939999 48.130001 18281800 45.160381
"2013-11-25" 48.009998 48.110001 47.290001 47.459999 9988000 44.531718
"2013-11-26" 47.169998 47.259998 46.73 47.07 12617100 44.165781
"2013-11-27" 47.110001 47.130001 46.43 46.5 19891000 43.630951
"2013-11-29" 46.75 47.049999 46.639999 46.950001 6591100 44.053186
"2013-12-02" 46.200001 46.34 45.200001 45.330002 19112000 42.533141
"2013-12-03" 45.060001 45.509998 44.299999 44.720001 23813800 41.960778
"2013-12-04" 44.279999 44.610001 43.889999 44.509998 16302700 41.763732
"2013-12-05" 44.150002 45.060001 44.139999 44.619999 15280200 41.866946
"2013-12-06" 45.150002 45.59 44.849998 45.220001 12864200 42.429928
"2013-12-09" 45.52 45.75 45.450001 45.52 8628200 42.711417
"2013-12-10" 45.619999 45.790001 45.549999 45.669998 7628000 42.85216
"2013-12-11" 45.09 45.150002 44.150002 44.259998 14996500 41.529157
"2013-12-12" 44.189999 44.560001 43.830002 44.459999 14169700 41.716818
"2013-12-13" 44.57 44.689999 44.209999 44.34 8678700 41.604223
"2013-12-16" 44.700001 45.130001 44.48 44.48 10306100 41.735584
"2013-12-17" 44.889999 44.889999 44.349998 44.540001 22474700 41.791883
"2013-12-18" 43.959999 45.23 43.049999 44.689999 17292700 42.493611
"2013-12-19" 43.900002 44.43 43.610001 44.060001 15741800 41.894576
"2013-12-20" 43.709999 43.919998 43.25 43.41 14712000 41.27652
"2013-12-23" 43.91 44.139999 43.799999 44.099998 9381200 41.932608
"2013-12-24" 44.080002 44.380001 43.939999 44.349998 8767600 42.170321
"2013-12-26" 44.380001 44.380001 43.919998 43.98 5553100 41.818506
"2013-12-27" 44.130001 44.700001 44.130001 44.689999 8987900 42.493611
"2013-12-30" 44.560001 44.990002 44.23 44.369999 9402800 42.189338
"2013-12-31" 44.43 44.830002 44.310001 44.68 6281300 42.484104
"2014-01-02" 43.639999 43.740002 43.029999 43.189999 18186900 41.067332
"2014-01-03" 43.509998 43.540001 42.98 43.43 15316700 41.295538
"2014-01-06" 43.099998 43.27 42.830002 42.919998 10238600 40.810601
"2014-01-07" 43.669998 43.700001 42.830002 42.919998 10544400 40.810601
"2014-01-08" 43.029999 43.09 42.369999 42.509998 11738400 40.420751
"2014-01-09" 42.25 42.299999 41.540001 41.98 16682500 39.916801
"2014-01-10" 42.23 42.880001 42.209999 42.689999 17411000 40.591905
"2014-01-13" 42.75 42.919998 42.009998 42.25 13253100 40.173531
"2014-01-14" 42.419998 42.740002 42.27 42.66 9551900 40.563381
"2014-01-15" 42.740002 43.119999 42.639999 42.66 11674500 40.563381
"2014-01-16" 42.810001 42.93 42.279999 42.380001 11185000 40.297143
"2014-01-17" 42.240002 42.419998 42.080002 42.209999 14172600 40.135496
"2014-01-21" 41.900002 42.130001 41.400002 41.759998 15861700 39.707612
"2014-01-22" 41.869999 42.299999 41.779999 42.25 13901200 40.173531
"2014-01-23" 42.099998 42.16 40.689999 41.189999 18198600 39.165626
"2014-01-24" 40.330002 40.349998 39.759998 39.970001 21157300 38.005588
"2014-01-27" 39.939999 40.27 39.549999 39.990002 16482300 38.024606
"2014-01-28" 40.07 40.34 39.860001 40.049999 14346100 38.081654
"2014-01-29" 39.150002 39.75 38.950001 39.209999 22214600 37.282938
"2014-01-30" 40.009998 40.130001 39.349998 39.639999 15455300 37.691805
"2014-01-31" 38.959999 39.889999 38.860001 39.240002 17593100 37.311466
"2014-02-03" 39.259998 39.349998 38 38.029999 21795900 36.160931
"2014-02-04" 38.900002 39.470001 38.759998 39.16 22638700 37.235396
"2014-02-05" 39.189999 39.360001 38.700001 39.080002 21634400 37.15933
"2014-02-06" 39.540001 40.540001 39.48 40.360001 23199600 38.37642
"2014-02-07" 40.759998 40.93 40.209999 40.639999 14110000 38.642658
"2014-02-10" 40.459999 40.490002 39.790001 39.990002 13221300 38.024606
"2014-02-11" 39.77 40.889999 39.73 40.75 16180400 38.747252
"2014-02-12" 40.650002 40.830002 39.77 40.02 15620300 38.05313
"2014-02-13" 39.369999 40.599998 39.349998 40.52 14725600 38.528556
"2014-02-14" 40.389999 41.029999 40.299999 40.639999 14772000 38.642658
"2014-02-18" 40.09 41.150002 39.450001 39.529999 16765600 37.58721
"2014-02-19" 39.07 39.959999 39.060001 39.779999 19439400 37.824924
"2014-02-20" 40.189999 40.66 39.759998 40.220001 23349300 38.243301
"2014-02-21" 40.57 41.060001 40.509998 40.759998 15073600 38.756759
"2014-02-24" 40.889999 41.259998 40.709999 40.75 12801600 38.747252
"2014-02-25" 40.860001 40.939999 40.27 40.400002 12011900 38.414455
"2014-02-26" 40.459999 40.700001 40.07 40.369999 12065800 38.385927
"2014-02-27" 40.75 41.700001 40.630001 41.630001 27270500 39.584004
"2014-02-28" 41.200001 41.279999 40.610001 41 16881800 38.984965
"2014-03-03" 40.290001 40.290001 39.540001 39.950001 19213000 37.986571
"2014-03-04" 40.75 41 40.209999 40.57 17657300 38.576098
"2014-03-05" 40.5 40.970001 40.369999 40.830002 18565400 38.823322
"2014-03-06" 41.299999 41.740002 41.169998 41.279999 17351700 39.251203
"2014-03-07" 40.919998 40.959999 40.060001 40.32 21944800 38.338385
"2014-03-10" 40.209999 40.25 39.310001 39.630001 21193800 37.682298
"2014-03-11" 39.959999 40.200001 39.279999 39.380001 16530400 37.444585
"2014-03-12" 39.43 39.77 39.209999 39.68 15523100 37.72984
"2014-03-13" 40.16 40.220001 39.09 39.220001 21698200 37.292448
"2014-03-14" 39.02 39.540001 38.869999 39.110001 17510000 37.187854
"2014-03-17" 39.25 39.639999 39.23 39.41 12921100 37.473109
"2014-03-18" 39.34 40.490002 39.299999 40.369999 23865300 38.385927
"2014-03-19" 40.330002 41.150002 40.169998 40.529999 28362900 38.538063
"2014-03-20" 40.439999 41.689999 40.110001 41.48 27938800 39.441374
"2014-03-21" 41.169998 42.169998 41.130001 41.669998 26772400 39.622035
"2014-03-24" 41.900002 42.380001 41.619999 42.16 17290900 40.087954
"2014-03-25" 42.360001 42.889999 42.34 42.68 19094800 40.582398
"2014-03-26" 42.799999 43.130001 42.48 42.52 13271600 40.430262
"2014-03-27" 43.34 44.700001 43.27 44.490002 39647900 42.303443
"2014-03-28" 44.700001 45.41 44.619999 44.869999 20374200 42.664765
"2014-03-31" 44.950001 45.349998 44.93 45.040001 17297600 42.826411
"2014-04-01" 45.27 45.490002 44.77 45.150002 13674500 42.931006
"2014-04-02" 45.049999 46.240002 45.02 46.240002 18649500 43.967436
"2014-04-03" 46.099998 46.099998 45.299999 45.68 18729000 43.434957
"2014-04-04" 46.950001 47.32 46.049999 46.150002 35525300 43.881859
"2014-04-07" 46.5 47.59 46.439999 47.389999 29758500 45.060914
"2014-04-08" 48.490002 48.77 46.990002 47.290001 35521700 44.96583
"2014-04-09" 46.73 47.650002 46.290001 47.150002 24344300 44.832712
"2014-04-10" 47.209999 47.450001 46.860001 46.919998 20018000 44.614012
"2014-04-11" 46.549999 47.560001 46.459999 47.389999 18202000 45.060914
"2014-04-14" 47.59 47.700001 47.040001 47.25 17102200 44.927795
"2014-04-15" 47 47.02 45.310001 45.939999 37216000 43.682177
"2014-04-16" 46.419998 46.68 45.990002 46.610001 18619900 44.31925
"2014-04-17" 46.389999 47.599998 46.119999 47.5 20214500 45.165509
"2014-04-21" 47.610001 47.790001 46.91 47.290001 8709200 44.96583
"2014-04-22" 47.07 47.57 46.84 47.150002 14663400 44.832712
"2014-04-23" 47.049999 47.169998 46.619999 47.080002 13121600 44.766152
"2014-04-24" 47.400002 47.610001 46.689999 47.470001 13048300 45.136984
"2014-04-25" 46.93 46.98 46.299999 46.709999 15731400 44.414334
"2014-04-28" 46.41 47.139999 46.130001 46.98 15712800 44.671065
"2014-04-29" 47.57 48.209999 47.139999 47.25 18724300 44.927795
"2014-04-30" 46.939999 47.18 46.599998 47.040001 11148800 44.728117
"2014-05-01" 46.799999 47.040001 46.400002 46.860001 8461500 44.556963
"2014-05-02" 47.150002 48.48 46.990002 48.48 28782400 46.097344
"2014-05-05" 48.18 48.5 47.68 48.119999 12209200 45.755036
"2014-05-06" 48.07 48.959999 47.990002 48.689999 16347400 46.297022
"2014-05-07" 48.630001 49.259998 48.389999 49.189999 18307300 46.772448
"2014-05-08" 49.389999 49.540001 48.68 48.75 13859700 46.354075
"2014-05-09" 48.529999 48.82 48.299999 48.540001 12373500 46.154396
"2014-05-12" 48.75 49.290001 48.75 49.259998 14630300 46.839008
"2014-05-13" 49.130001 49.630001 49.029999 49.099998 12965000 46.686872
"2014-05-14" 49.240002 49.810001 49.119999 49.68 12949800 47.238368
"2014-05-15" 49.439999 49.490002 48.619999 49 12544900 46.591788
"2014-05-16" 49.5 49.560001 49.029999 49.279999 9269700 46.858025
"2014-05-19" 48.900002 49.049999 48.689999 48.860001 11984300 46.458669
"2014-05-20" 48.759998 49.16 47.68 47.810001 17673300 45.460274
"2014-05-21" 47.93 48.360001 47.900002 48.029999 16671700 45.669459
"2014-05-22" 48.349998 48.450001 47.759998 48.220001 15576100 45.850124
"2014-05-23" 48.110001 48.279999 47.700001 47.830002 10017800 45.479292
"2014-05-27" 48.169998 48.330002 46.939999 47.080002 14673600 44.766152
"2014-05-28" 47.209999 47.82 46.950001 47.650002 15374000 45.308138
"2014-05-29" 47.860001 48.029999 47.380001 47.5 9742700 45.165509
"2014-05-30" 46.98 47.07 46.400002 46.490002 19701600 44.205149
"2014-06-02" 46.34 46.48 45.860001 46 14216100 43.739229
"2014-06-03" 46.150002 46.490002 45.990002 46.290001 12284300 44.014978
"2014-06-04" 46.290001 46.290001 45.799999 45.91 10676500 43.653652
"2014-06-05" 46.52 46.650002 46.09 46.27 16816700 43.99596
"2014-06-06" 47.779999 48 47.48 47.82 22904100 45.469781
"2014-06-09" 48.139999 49.43 48.040001 49.25 23085400 46.829501
"2014-06-10" 49.07 49.549999 48.91 49.450001 14414700 47.019672
"2014-06-11" 49.919998 50.02 49.560001 49.73 14676700 47.28591
"2014-06-12" 49.869999 49.919998 49.060001 49.330002 8648600 46.905571
"2014-06-13" 49.439999 49.73 49.32 49.639999 13538200 47.200333
"2014-06-16" 49.599998 49.630001 49.25 49.349998 8656200 46.924585
"2014-06-17" 48.91 48.970001 48.450001 48.93 14283300 46.525228
"2014-06-18" 48.73 50 48.540001 49.98 18888100 47.523623
"2014-06-19" 49.810001 50.07 49.189999 49.459999 13592200 47.029179
"2014-06-20" 49.43 49.619999 49.200001 49.560001 17660900 47.124267
"2014-06-23" 49.650002 49.650002 49.240002 49.5 11976900 47.067214
"2014-06-24" 49.330002 50.09 49.130001 49.27 20242400 46.848518
"2014-06-25" 48.779999 48.91 47.740002 48.18 15489900 46.725352
"2014-06-26" 48.139999 48.470001 47.84 48.279999 10756200 46.822331
"2014-06-27" 48.130001 48.360001 47.599998 48.110001 9592900 46.657465
"2014-06-30" 48 48.02 47.439999 47.779999 10861000 46.337427
"2014-07-01" 47.939999 48.43 47.639999 47.880001 9352600 46.43441
"2014-07-02" 47.689999 47.77 47.110001 47.32 14156900 45.891316
"2014-07-03" 46.970001 47.970001 46.970001 47.84 7418800 46.395617
"2014-07-07" 48 48.060001 47.669998 47.900002 11101700 46.453807
"2014-07-08" 48.200001 48.23 47.75 47.75 11909600 46.308334
"2014-07-09" 48.009998 48.830002 47.970001 48.459999 15388900 46.996897
"2014-07-10" 48.25 48.68 47.900002 48.580002 13745900 47.113276
"2014-07-11" 48.43 48.990002 47.779999 48.799999 14149000 47.326632
"2014-07-14" 49.259998 49.919998 49.25 49.799999 20732100 48.29644
"2014-07-15" 49.759998 49.900002 49.369999 49.720001 11111600 48.218857
"2014-07-16" 50.029999 50.200001 49.299999 49.509998 11295200 48.015195
"2014-07-17" 49.18 49.5 48.419998 48.669998 20834700 47.200556
"2014-07-18" 50.209999 50.709999 49.869999 50.299999 30700100 48.781344
"2014-07-21" 50.450001 51.209999 50.18 51.080002 23309700 49.537797
"2014-07-22" 51.41 51.830002 51.139999 51.68 14350100 50.11968
"2014-07-23" 51.060001 51.25 50.740002 50.98 13928300 49.440814
"2014-07-24" 51.099998 51.549999 50.950001 51.470001 11032400 49.916021
"2014-07-25" 51.18 51.32 50.93 51.060001 7472800 49.5184
"2014-07-28" 51.150002 51.23 50.73 51.119999 10148700 49.576586
"2014-07-29" 50.849998 51.290001 50.389999 50.52 12038600 48.994703
